"id"|"cod_parent"|"nombre_examen"|"tipo_examen"|"habilitado"|"sub_tipo"|"codigo"|"algo"
318|2304|"SEDIMENTO DE ORINA"|23|1|2|309024|"NULL"
319|2304|"OSMOLALIDAD"|24|1|2|309025|"NULL"
320|2304|"PORFIRINAS"|25|1|2|309027|"NULL"
321|2304|"PROTEINA (CUANTITATIVA), EN ORINA "|26|1|2|309028|"NULL"
322|2304|"PROTEINAS DE BENCE-JONES PRUEBA TERMICA "|27|1|2|309029|"NULL"
323|2304|"UROCULTIVO, RECUENTO DE COLONIAS Y ANTIBIOGRAMA"|28|1|2|306011|"NULL"
324|0|"DEPOSICIONES EXUDADOS, SECRECIONES Y OTROS LIQUIDOS "|5|1|0|"NULL"|"NULL"
325|2305|"AZUCARES REDUCTORES EN DEP (BENEDICT-FEHLING O SIMILAR) "|1|1|2|308001|"NULL"
326|2305|"GRASAS NEUTRAS EN DEP (SUDAN III) "|2|1|2|308003|"NULL"
327|2305|"HEMORRAGIAS OCULTAS EN DEP"|3|1|2|308004|"NULL"
328|2305|"LEUCOCITOS FECALES "|4|1|2|308005|"NULL"
329|2305|"PH DEPOSICIONES"|5|1|2|308006|"NULL"
330|2305|"CELULAS NEOPLASICAS EN FLUIDOS BIOLOGICOS"|6|1|2|308009|"NULL"
331|2305|"CITOLOGICO C/S TINCION"|7|1|2|308010|"NULL"
332|2305|"DIRECTO AL FRESCO C/S TINCION, (INCLUYE TRICHOMONAS)"|8|1|2|308011|"NULL"
333|2305|"ELECTROLITOS (SODIO, POTASIO, CLORO), EN EXUDADOS,"|9|1|2|308012|"NULL"
334|2305|"EOSINOFILOS EN SECRECIONES "|10|1|2|308013|"NULL"
335|2305|"FISICO-QUIMICO EXUDADOS"|11|1|2|308014|"NULL"
336|2305|"GLUCOSA EN EXUDADOS, SECRECIONES Y OTROS LIQUIDOS "|12|1|2|308015|"NULL"
337|2305|"MUCINA, DETERMINACION DE "|13|1|2|308016|"NULL"
338|2305|"PH EN EXUDADOS, SECRECIONES Y OTROS"|14|1|2|308017|"NULL"
339|2305|"PROTEINAS TOTALES O ALBUMINA"|15|1|2|308018|"NULL"
340|2305|"PROTEINAS, ELECTROFORESIS DE"|16|1|2|308019|"NULL"
341|2305|"BANDAS OLIGOCLONALES"|17|1|2|308020|"NULL"
342|2305|"GLUTAMINA"|18|1|2|308021|"NULL"
343|2305|"INDICE IGG/ALBUMINA"|19|1|2|308022|"NULL"
344|2305|"ESTUDIO DE CRISTALES"|20|1|2|308023|"NULL"
345|2305|"PRUEBA DE ESTIMULACION MAXIMA CON HISTAMINA"|21|1|2|308025|"NULL"
346|2305|"ESPERMIOGRAMA"|22|1|2|308029|"NULL"
347|2305|"FOSFATASA ACIDA PROSTATICA"|23|1|2|308030|"NULL"
348|2305|"FRUCTOSA SEMINAL "|24|1|2|308031|"NULL"
349|2305|"CELULAS ANARANJADAS"|25|1|2|308033|"NULL"
350|2305|"CONTAMINANTES (MECONIO Y SANGRE"|26|1|2|308034|"NULL"
351|2305|"CREATININA EN EXUDADOS, SECRECIONES"|27|1|2|308035|"NULL"
352|2305|"FOSFATIDIL GLICEROL Y/O FOSFATIDIL INOSITOL "|28|1|2|308036|"NULL"
353|2305|"INDICE DE BILIRRUBINA"|29|1|2|308037|"NULL"
354|2305|"INDICE LECITINA/ESFINGOMIELINA "|30|1|2|308038|"NULL"
355|2305|"MADUREZ FETAL COMPLETA"|31|1|2|308039|"NULL"
356|2305|"TEST DE CLEMENTS"|32|1|2|308040|"NULL"
357|2305|"COLPOCITOGRAMA "|33|1|2|308041|"NULL"
358|2305|"MOCO-SEMEN, PRUEBA DE COMPATIBILIDAD "|34|1|2|308043|"NULL"
359|2305|"FLUJO VAGINAL O SECRECION URETRAL"|35|1|2|308044|"NULL"
360|2305|"AMILASA EN LIQUIDOS BIOLOGICOS "|36|1|2|308045|"NULL"
361|2305|"LIPASA EN LIQUIDOS BIOLOGICOS"|37|1|2|308046|"NULL"
362|0|"IMAGENOLOGIA"|6|1|0|"NULL"|"NULL"
363|362|"RADIOLOGIA SIMPLE"|1|1|1|"NULL"|"NULL"
364|362|"RADIOLOGIA COMPLEJA"|2|1|1|"NULL"|"NULL"
365|362|"TOMOGRAFIA"|3|1|1|"NULL"|"NULL"
366|362|"ULTRASONOGRAFIA"|4|1|1|"NULL"|"NULL"
367|362|"RESONANCIA NUCLEAR"|5|1|1|"NULL"|"NULL"
369|363|"CABEZA"|1|1|2|"NULL"|"NULL"
370|369|"SIALOGRAFIA"|1|1|2|401001|"NULL"
371|363|"CUELLO"|2|1|2|"NULL"|"NULL"
372|371|"RADIOGRAFIA DE PARTES BLANDAS, LARINGE LATERAL, CAVUM RINOFARINGEO"|1|1|2|401002|"NULL"
373|363|"TORAX"|3|1|2|"NULL"|"NULL"
374|373|"RADIOGRAFIA DE TORAX, PROYECCION COMPLEMENTARIA"|1|1|2|401004|"NULL"
375|373|"ESTUDIO RADIOLOGICO DE CORAZON"|2|1|2|401006|"NULL"
376|373|"RADIOGRAFIA DE TORAX FRONTAL O LATERAL CON EQUIPO MOVIL"|3|1|2|401008|"NULL"
377|373|"RADIOGRAFIA DE TORAX SIMPLE FRONTAL O LATERAL"|4|1|2|401009|"NULL"
378|373|"RADIOGRAFIA DE TORAX FRONTAL Y LATERAL"|5|1|2|401070|"NULL"
379|363|"GLANDULAS MAMARIAS"|4|1|2|"NULL"|"NULL"
380|379|"MAMOGRAFIA BILATERAL"|1|1|2|401010|"NULL"
381|379|"MAMOGRAFIA UNILATERAL "|2|1|2|401010|"NULL"
382|379|"MAMOGRAFIA PROYECCION COMPLEMENTARIA (AXILAR U OTRAS) "|3|1|2|401130|"NULL"
383|379|"MARCACION PREOPERATORIA DE LESIONES DE LA MAMA"|4|1|2|401011|"NULL"
384|379|"RADIOGRAFIA DE MAMA, PIEZA OPERATORIA"|5|1|2|401012|"NULL"
385|363|"ABDOMEN"|5|1|2|"NULL"|"NULL"
386|385|"RADIOGRAFIA DE ABDOMEN SIMPLE "|1|1|2|401013|"NULL"
387|385|"RADIOGRAFIA DE ABDOMEN SIMPLE, PROYECCION COMPLEMENTARIA"|2|1|2|401014|"NULL"
388|363|"APARATO DIGESTIVO"|6|1|2|"NULL"|"NULL"
389|388|"COLANGIOGRAFIA INTRA O POSTOPERATORIA"|1|1|2|401015|"NULL"
390|388|"ENEMA BARITADO DEL COLON"|2|1|2|401018|"NULL"
391|388|"ENEMA BARITADO DEL COLON O INTESTINO DELGADO, DOBLE "|3|1|2|401019|"NULL"
392|388|"ESOFAGOGRAMA (INCLUYE PESQUISA DE CUERPO EXTRAO) "|4|1|2|401020|"NULL"
393|388|"RADIOGRAFIA DE ESOFAGO, ESTOMAGO Y DUODENO"|5|1|2|401021|"NULL"
394|388|"ESTUDIO RADIOLOGICO DE DEGLUCION FARINGEA"|6|1|2|401022|"NULL"
395|388|"ESTUDIO RADIOLOGICO DEL INTESTINO DELGADO"|7|1|2|401023|"NULL"
396|388|"RADIOGRAFIA DE ESOFAGO, ESTOMAGO Y DUODENO, SIMPLE EN NIOS"|8|1|2|401024|"NULL"
397|363|"APARATO UROGENITAL"|7|1|2|"NULL"|"NULL"
398|397|"PIELOGRAFIA DE ELIMINACION O DESCENDENTE"|1|1|2|401027|"NULL"
399|397|"RADIOGRAFIA RENAL SIMPLE"|2|1|2|401028|"NULL"
400|397|"RADIOGRAFIA VESICAL SIMPLE O PERIVESICAL"|3|1|2|401029|"NULL"
401|363|"CRANEO"|8|1|2|"NULL"|"NULL"
402|401|"RADIOGRAFIA AGUJEROS OPTICOS, AMBOS LADOS"|1|1|2|401030|"NULL"
403|401|"RADIOGRAFIA DE CAVIDADES PERINASALES, ORBITAS, ATM, HUESOS PROPIOS"|2|1|2|401031|"NULL"
404|401|"RADIOGRAFIA DE CRANEO FRONTAL Y LATERAL"|3|1|2|401032|"NULL"
405|401|"RADIOGRAFIA DE CRANEO PROYECCION ESPECIAL DE BASE"|4|1|2|401033|"NULL"
406|401|"RADIOGRAFIA DE GLOBO OCULAR, ESTUDIO DE CUERPO EXTRAO"|5|1|2|401034|"NULL"
407|401|"RADIOGRAFIA DE OIDO, UNO O AMBOS"|6|1|2|401035|"NULL"
408|401|"RADIOGRAFIA DE SILLA TURCA FRONTAL Y LATERAL "|7|1|2|401040|"NULL"
409|363|"COLUMNA VERTEBRAL "|9|1|2|"NULL"|"NULL"
410|409|"RADIOGRAFIA DE COLUMNA CERVICAL O ATLAS-AXIS FRONTAL Y LAT "|1|1|2|401042|"NULL"
411|409|"RADIOGRAFIA DE COLUMNA CERVICAL (FRONTAL, LATERAL Y OBLICUAS)"|2|1|2|401043|"NULL"
412|409|"RADIOGRAFIA DE COLUMNA CERVICAL FLEXION Y EXTENSION "|3|1|2|401044|"NULL"
413|409|"RADIOGRAFIA DE COLUMNA DORSAL O DORSOLUMBAR LOCALIZADA,"|4|1|2|401045|"NULL"
414|409|"RADIOGRAFIA COLUMNA LUMBAR O LUMBOSACRA ( FRONTAL, LATERAL Y FOCALIZADA EN EL 5 ESPACIO) "|5|1|2|401046|"NULL"
415|409|"RADIOGRAFIA COLUMNA LUMBAR O LUMBOSACRA FLEXION Y EXTENSION"|6|1|2|401047|"NULL"
416|409|"RADIOGRAFIA COLUMNA LUMBAR O LUMBOSACRA, OBLICUAS "|7|1|2|401048|"NULL"
417|409|"RADIOGRAFIA DE COLUMNA TOTAL, PANORAMICA CON FOLIO GRADUADO"|8|1|2|401049|"NULL"
418|409|"RADIOGRAFIA DE PELVIS, CADERA O COXOFEMORAL"|9|1|2|401051|"NULL"
419|409|"RADIOGRAFIA DE PELVIS, CADERA O COXOFEMORAL DE RN, LACTANTE"|10|1|2|401151|"NULL"
420|409|"RADIOGRAFIA DE PELVIS, CADERA O COXOFEMORAL"|11|1|2|401051|"NULL"
421|409|"RADIOGRAFIA DE SACROCOXIS O ARTICULACIONES SACROILIACAS. "|12|1|2|401053|"NULL"
422|363|"EXTREMIDADES "|10|1|2|"NULL"|"NULL"
423|422|"RADIOGRAFIA DE BRAZO, ANTEBRAZO, CODO, MUECA, MANO, DEDOS"|1|1|2|401054|"NULL"
424|422|"RADIOGRAFIA DE CLAVICULA. "|2|1|2|401055|"NULL"
425|422|"RADIOGRAFIA EDAD OSEA: CARPO Y MANO "|3|1|2|401056|"NULL"
426|422|"RADIOGRAFIA EDAD OSEA : RODILLA FRONTAL"|4|1|2|401057|"NULL"
427|422|"ESTUDIO RADIOLOGICO DE ESCAFOIDES "|5|1|2|401058|"NULL"
428|422|"ESTUDIO RADIOLOGICO DE MUECA O TOBILLO FRONTAL LATERAL"|6|1|2|401059|"NULL"
429|422|"RADIOGRAFIA DE HOMBRO, FEMUR, RODILLA, PIERNA, COSTILLA"|7|1|2|401060|"NULL"
430|422|"RADIOGRAFIA DE PROYECCIONES ESPECIALES OBLICUAS U OTRAS EN EXTREMIDADES"|8|1|2|401062|"NULL"
431|422|"RADIOGRAFIA DE TUNEL INTERCONDILEO O RADIO-CARPIANO "|9|1|2|401063|"NULL"
432|422|"APOYO FLUOROSCOPICO A PROCEDIMIENTOS INTRAOPERATORIOS Y/O BIOPSIA"|10|1|2|401064|"NULL"
433|364|"GLANDULAS MAMARIAS"|1|1|2|"NULL"|"NULL"
434|433|"GALACTOGRAFIA, UNILATERAL "|1|1|2|402005|"NULL"
435|364|"ABDOMEN"|2|1|2|"NULL"|"NULL"
436|435|"COLANGIOPANCREATOGRAFIA ENDOSCOPICA"|1|1|2|402008|"NULL"
437|435|"FISTULOGRAFIA"|2|1|2|402009|"NULL"
438|364|"APARATO UROGENITAL"|3|1|2|"NULL"|"NULL"
439|438|"HISTEROSALPINGOGRAFIA"|1|1|2|402011|"NULL"
440|438|"PIELOGRAFIA ASCENDENTE"|2|1|2|402012|"NULL"
441|438|"URETRO Y/O CISTOURETROGRAFIA MICCIONAL RETROGRADA"|3|1|2|402014|"NULL"
442|364|"COLUMNA "|4|1|2|"NULL"|"NULL"
443|442|"ARTROGRAFIA FACETARIA"|1|1|2|402015|"NULL"
445|364|"CARDIOVASCULARES "|5|1|2|"NULL"|"NULL"
446|445|"ANGIOGRAFIA SELECTIVA DE CAROTIDA EXTERNA O INTERNA"|1|1|2|402019|"NULL"
447|445|"ANGIOGRAFIA SELECTIVA MEDULAR"|2|1|2|402020|"NULL"
448|445|"ANGIOPLASTIA INTRALUMINAL CORONARIA"|3|1|2|402022|"NULL"
449|445|"ANGIOPLASTIA INTRALUMINAL PERIFERICA"|4|1|2|402023|"NULL"
450|445|"AORTOGRAFIA CON AOT O CINEANGIOGRAFIA"|5|1|2|402024|"NULL"
451|445|"ARTERIOGRAFIA DE CADA EXTREMIDAD"|6|1|2|402025|"NULL"
452|445|"ARTERIOGRAFIA SELECTIVA CON AOT O CINEANGIOGRAFIA "|7|1|2|402027|"NULL"
453|445|"ARTERIOGRAFIA CAROTIDA VERTEBRAL POR CATETERIZACION"|8|1|2|402029|"NULL"
454|445|"CINECORONARIOGRAFIA"|9|1|2|402030|"NULL"
455|445|"EMBOLIZACION O BALONIZACION"|10|1|2|402031|"NULL"
456|445|"VENTRICULOGRAFIA DERECHA Y/O IZQUIERDA"|11|1|2|402033|"NULL"
457|364|"FLEBOGRAFIAS"|6|1|2|"NULL"|"NULL"
458|364|"MIELOGRAFIAS"|7|1|2|"NULL"|"NULL"
460|457|"CAVOGRAFIA"|2|1|2|402035|"NULL"
461|457|"FLEBOGRAFIA EXTREMIDAD INFERIOR O SUPERIOR"|3|1|2|402038|"NULL"
462|457|"FLEBOGRAFIA ORBITARIA O YUGULAR"|4|1|2|402040|"NULL"
463|457|"FLEBOGRAFIA SELECTIVA (SUPRARRENAL Y SIMILARES)"|5|1|2|402041|"NULL"
464|458|"MIELOGRAFIA POR PUNCION LUMBAR CON CONTRASTE"|1|1|2|402050|"NULL"
465|365|"TOMOGRAFIA COMPUTARIZADA DE CRANEO ENCEFALICA "|1|1|2|403001|"NULL"
466|365|"TOMOGRAFIA COMPUTARIZADA DE HIPOTALAMO-HIPOFISIS "|2|1|2|403002|"NULL"
467|365|"TOMOGRAFIA COMPUTARIZADA DE FOSA POSTERIOR "|3|1|2|403003|"NULL"
468|365|"TOMOGRAFIA COMPUTARIZADA DE TEMPORAL-OIDO "|4|1|2|403006|"NULL"
469|365|"TOMOGRAFIA COMPUTARIZADA DE ORBITAS MAXILOFACIAL "|5|1|2|403007|"NULL"
470|365|"TOMOGRAFIA COMPUTARIZADA DE COLUMNA CERVICAL "|6|1|2|403008|"NULL"
471|365|"TOMOGRAFIA COMPUTARIZADA DE COLUMNA DORSAL"|7|1|2|403018|"NULL"
472|365|"TOMOGRAFIA COMPUTARIZADA DE COLUMNA LUMBAR "|8|1|2|403019|"NULL"
473|365|"TOMOGRAFIA COMPUTARIZADA DE CUELLO, PARTES BLANDAS "|9|1|2|403012|"NULL"
474|365|"TOMOGRAFIA COMPUTARIZADA DE TORAX."|10|1|2|403013|"NULL"
475|365|"TOMOGRAFIA COMPUTARIZADA DE ABDOMEN"|11|1|2|403014|"NULL"
476|365|"TOMOGRAFIA COMPUTARIZADA DE PELVIS"|12|1|2|403020|"NULL"
477|365|"TOMOGRAFIA COMPUTARIZADA DE ABDOMEN Y PELVIS "|13|1|2|403020|"NULL"
478|365|"TOMOGRAFIA COMPUTARIZADA PIELOGRAFIA "|14|1|2|403021|"NULL"
479|365|"TOMOGRAFIA COMPUTARIZADA UROGRAFIA "|15|1|2|403022|"NULL"
480|365|"TOMOGRAFIA COMPUTARIZADA DE COLONOSCOPIA VIRTUAL. "|16|1|2|403023|"NULL"
481|365|"TOMOGRAFIA COMPUTARIZADA PLANIFICACION RADIOTERAPIA "|17|1|2|403024|"NULL"
482|365|"TOMOGRAFIA COMPUTARIZADA DE CALCIO CORONARIO "|18|1|2|403025|"NULL"
483|365|"TOMOGRAFIA COMPUTARIZADA ANGIO DE CUELLO "|19|1|2|403104|"NULL"
484|365|"TOMOGRAFIA COMPUTARIZADA ANGIO DE PELVIS "|20|1|2|403105|"NULL"
485|365|"TOMOGRAFIA COMPUTARIZADA DE ANGIO CARDIACO."|21|1|2|403106|"NULL"
486|365|"TOMOGRAFIA COMPUTARIZADA MUSCULOESQUELETICA POR ZONA "|22|1|2|403017|"NULL"
487|365|"TOMOGRAFIA COMPUTARIZADA ANGIO DE ENCEFALO "|23|1|2|403101|"NULL"
488|365|"TOMOGRAFIA COMPUTARIZADA ANGIO DE TORAX "|24|1|2|403102|"NULL"
489|365|"TOMOGRAFIA COMPUTARIZADA ANGIO DE ABDOMEN "|25|1|2|403103|"NULL"
490|366|"ECOGRAFIA OBSTETRICA "|1|1|2|404002|"NULL"
491|366|"ECOGRAFIA ABDOMINAL"|2|1|2|404003|"NULL"
492|366|"ECOGRAFIA COMO APOYO A CIRUGIA, O A PROCEDIMIENTO"|3|1|2|404004|"NULL"
493|366|"ECOGRAFIA TRANSVAGINAL O TRANSRECTAL"|4|1|2|404005|"NULL"
494|366|"ECOGRAFIA GINECOLOGICA, PELVIANA FEMENINA U OBSTETRICA CON ESTUDIO FETAL "|7|1|2|404006|"NULL"
495|366|"ECOGRAFIA TRANSVAGINAL PARA SEGUIMIENTO DE OVULACION, "|5|1|2|404007|"NULL"
496|366|"ECOGRAFIA PARA SEGUIMIENTO DE OVULACION,"|6|1|2|404008|"NULL"
497|366|"ECOGRAFIA PELVICA MASCULINA (INCLUYE VEJIGA Y PROSTATA) "|8|1|2|404009|"NULL"
498|366|"ECOGRAFIA RENAL (BILATERAL), O DE BAZO "|9|1|2|404010|"NULL"
499|366|"ECOGRAFIA ENCEFALICA (RN O LACTANTE)"|10|1|2|404011|"NULL"
500|366|"ECOGRAFIA MAMARIA BILATERAL (INCLUYE DOPPLER) "|11|1|2|404012|"NULL"
501|366|"ECOGRAFIA OCULAR, UNO O AMBOS OJOS. "|12|1|2|404013|"NULL"
502|366|"ECOGRAFIA TESTICULAR (UNO O AMBOS) (INCLUYE DOPPLER) "|13|1|2|404014|"NULL"
503|366|"ECOGRAFIA TIROIDEA (INCLUYE DOPPLER) "|14|1|2|404015|"NULL"
504|366|"ECOGRAFIA PARTES BLANDAS O MUSCULOESQUELETICA"|15|1|2|404016|"NULL"
505|366|"ECOGRAFIA VASCULAR (ARTERIAL Y VENOSA) PERIFERICA (BILATERAL) "|16|1|2|404118|"NULL"
506|366|"ECOGRAFIA DOPPLER DE VASOS DEL CUELLO "|17|1|2|404119|"NULL"
507|366|"ECOGRAFIA TRANSCRANEANA "|18|1|2|404120|"NULL"
508|366|"ECOGRAFIA ABDOMINAL O DE VASOS TESTICULARES "|19|1|2|404121|"NULL"
509|366|"ECOGRAFIA DOPPLER DE VASOS PLACENTARIOS "|20|1|2|404122|"NULL"
510|367|"RESONANCIA MAGNETICA CRANEO ENCEFALICA U OIDOS, BILATERAL "|1|1|2|405001|"NULL"
511|367|"RESONANCIA MAGNETICA DE HIPOTALAMO - HIPOFISIS "|2|1|2|405002|"NULL"
512|367|"RESONANCIA MAGNETICA DE ORBITAS "|3|1|2|405003|"NULL"
513|367|"RESONANCIA MAGNETICA DE ARTICULACIONES TEMPOROMANDIBULARES "|4|1|2|405004|"NULL"
514|367|"RESONANCIA MAGNETICA DE COLUMNA CERVICAL "|5|1|2|405005|"NULL"
515|367|"RESONANCIA MAGNETICA DE COLUMNA DORSAL "|6|1|2|405006|"NULL"
516|367|"RESONANCIA MAGNETICA DE COLUMNA LUMBAR "|7|1|2|405007|"NULL"
517|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE ENCEFALO "|8|1|2|405017|"NULL"
518|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE CUELLO "|9|1|2|405018|"NULL"
519|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE TORAX "|10|1|2|405019|"NULL"
520|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE ABDOMEN "|11|1|2|405020|"NULL"
521|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE PELVIS "|12|1|2|405021|"NULL"
522|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE EXTREMIDAD SUPERIOR UNILATERAL "|13|1|2|405022|"NULL"
523|367|"RESONANCIA MAGNETICA ANGIOGRAFIA DE EXTREMIDAD INFERIOR BILATERAL "|14|1|2|405023|"NULL"
524|367|"RESONANCIA MAGNETICA DE TORAX."|15|1|2|405009|"NULL"
525|367|"RESONANCIA MAGNETICA DE ABDOMEN "|16|1|2|405010|"NULL"
526|367|"RESONANCIA MAGNETICA DE PELVIS."|17|1|2|405011|"NULL"
527|367|"RESONANCIA MAGNETICA DE ABDOMEN Y PELVIS"|18|1|2|405012|"NULL"
528|367|"COLANGIORESONANCIA "|19|1|2|405098|"NULL"
529|367|"RESONANCIA MAGNETICA DE RODILLA "|20|1|2|405013|"NULL"
530|367|"RESONANCIA MAGNETICA DE MANO O MUECA"|21|1|2|405024|"NULL"
531|367|"RESONANCIA MAGNETICA DE ANTEBRAZO O BRAZO "|22|1|2|405025|"NULL"
532|367|"RESONANCIA MAGNETICA DE CODO"|23|1|2|405026|"NULL"
533|367|"RESONANCIA MAGNETICA DE HOMBRO "|24|1|2|405027|"NULL"
534|367|"RESONANCIA MAGNETICA DE PIE, ANTEPIE O TOBILLO "|25|1|2|405028|"NULL"
535|367|"RESONANCIA MAGNETICA DE PIERNA "|26|1|2|405029|"NULL"
536|367|"RESONANCIA MAGNETICA DE MUSLO O CADERA. UNILATERAL "|27|1|2|405030|"NULL"
537|367|"RESONANCIA MAGNETICA DE MAMA (BILATERAL) "|28|1|2|405031|"NULL"
538|367|"RESONANCIA MAGNETICA FETAL"|29|1|2|405032|"NULL"
539|367|"RESONANCIA COLUMNA TOTAL (CERVICAL, DORSAL, LUMBAR) "|30|1|2|405016|"NULL"
540|0|"EXAMENES OTORRINOLARINGOLOGIA"|7|1|0|"NULL"|"NULL"
541|0|"EXAMENES OFTALMOLOGIA"|8|1|0|"NULL"|"NULL"
542|2307|"AUDIOMETRIA NIOS"|1|1|2|1301008|30
543|2307|"AUDIOMETRIA ADULTO"|2|1|2|1301021|30
544|2307|"IMPEDANCIOMETRIA"|3|1|2|1301009|20
545|2307|"BERA OIDOS"|4|1|2|1301011|15
546|2307|"TEST DE GLICEROL"|5|1|2|1301019|15
547|2307|"EXAMEN FUNCIONAL 8 PAR"|6|1|2|1301020|60
548|2307|"EMISIONES OTOACUSTICAS"|7|1|2|"NULL"|20
549|2307|"RINOMANOMETRIA"|8|1|2|1301002|60
550|2307|"RINOFIBROLARINGOSCOPIA"|9|1|2|1301003|60
551|2308|"CAMPIMETRIA DE PROYECCION"|1|1|2|1201001|"NULL"
552|2308|"CAMPIMETRIA COMPUTARIZADA"|2|1|2|1201042|"NULL"
553|2308|"COORDIMETRIA, TEST DE HESS U OTRO"|3|1|2|1201002|"NULL"
554|2308|"CUANTIFICACION DE LAGRIMACION (TEST DE SCHIRMER)"|4|1|2|1201003|"NULL"
555|2308|"CURVA DE TENSION APLANATICA"|5|1|2|1201004|"NULL"
556|2308|"DIPLOSCOPIA CUANTITATIVA"|6|1|2|1201005|"NULL"
557|2308|"ELECTROMIOGRAFIA MUSCULOS OCULARES ADULTOS"|7|1|2|1201006|"NULL"
558|2308|"ELECTROMIOGRAFIA MUSCULOS OCULARES NIOS"|8|1|2|1201007|"NULL"
559|2308|"ELECTROOCULOGRAFIA"|9|1|2|1201008|"NULL"
560|2308|"EXPLORACION SENSORIOMOTORA: ESTRABISMO, ESTUDIO COMPLETO,"|10|1|2|1201009|"NULL"
561|2308|"PERIMETRIA DE GOLDMAN O PERIMETRIA CINETICA"|11|1|2|1201010|"NULL"
562|2308|"PRUEBAS DE PROVOCACION PARA GLAUCOMA (PRUEBA DE OSCURIDAD"|12|1|2|1201011|"NULL"
563|2308|"RETINOGRAFIA"|13|1|2|1201012|"NULL"
564|2308|"TONOMETRIA APLANATICA"|14|1|2|1201014|"NULL"
565|2308|"ANGIOGRAFIA DE RETINA O DE IRIS"|15|1|2|1201016|"NULL"
566|2308|"ANGIOSCOPIA RETINAL Y/O IRIS"|16|1|2|1201017|"NULL"
567|2308|"ELECTRORRETINOGRAFIA"|17|1|2|1201018|"NULL"
568|2308|"EXPLORACION VITREORRETINA"|18|1|2|1201019|"NULL"
569|2308|"ECOBIOMETRIA CON CALCULO DE LENTE INTRAOCULAR,"|19|1|2|1201020|"NULL"
570|2308|"POTENCIAL VISUAL EVOCADO EN ADULTOS,"|20|1|2|1201023|"NULL"
571|2308|"POTENCIAL VISUAL EVOCADO EN NIOS"|21|1|2|1201024|"NULL"
572|2308|"TOPOGRAFIA CORNEAL COMPUTARIZADA"|22|1|2|1201043|"NULL"
573|0|"EXAMENES ELECTROFISICOS"|9|1|0|"NULL"|"NULL"
574|2309|"COCLEOVESTIBULAR CON ELECTRONISTAGMOGRAFIA"|1|1|2|1301012|"NULL"
575|2309|"EEG MONITOREO INVASIVO CON ELECTRODOS SUBDURALES "|2|1|2|1101008|"NULL"
576|2309|"ELECTROCARDIOGRAMA (E.C.G.)"|3|1|2|1701000|"NULL"
577|2309|"ELECTROCARDIOGRAMA DE ESFUERZO"|4|1|2|1701003|"NULL"
578|2309|"ELECTROCARDIOGRAMA ESOFAGICO "|5|1|2|1701002|"NULL"
579|2309|"ELECTROCORTICOGRAFIA "|6|1|2|1101005|"NULL"
580|2309|"ELECTROENCEFALOGRAMA (E.E.G.) STANDARD Y/O ACTIVADO SIN PRIVACION DE SUEO"|7|1|2|1101006|"NULL"
581|2309|"ELECTROENCEFALOGRAMA DIGITAL DE 32 CANALES CON MAPEO"|8|1|2|1101046|"NULL"
582|2309|"ELECTROGUSTOMETRIA "|9|1|2|1301001|"NULL"
583|2309|"ELECTROMIOGRAFIA DE FIBRA UNICA"|10|1|2|1101009|"NULL"
584|2309|"ELECTROMIOGRAFIA PERINEAL Y DEL ESFINTER URETRAL EN ADULTOS"|11|1|2|1901008|"NULL"
585|2309|"ELECTROMIOGRAFIA PERINEAL Y DEL ESFINTER URETRAL EN NIOS "|12|1|2|1901009|"NULL"
586|2309|"ELECTROMIOGRAFIAS CUALQUIER REGION,"|13|1|2|1101010|"NULL"
587|2309|"ELECTRONISTAGMOGRAFIA O VIDEOELECTRONISTAGMOGRAFIA"|14|1|2|1301015|"NULL"
588|2309|"ESTEREO-ELECTROENCEFALOGRAFIA"|15|1|2|1101007|"NULL"
589|2309|"ESTUDIO ELECTROFISIOLOGICO ENDOCARDIACO DE LAS ARRITMIAS"|16|1|2|1701046|"NULL"
590|2309|"POLISOMNOGRAFIA (EEG, ECG, MONITOREO DE APNEAS Y ENG,EMG) "|17|1|2|1101045|"NULL"
591|0|"KINESIOLOGIA"|10|1|0|"NULL"|"NULL"
592|591|"I.- PROCEDIMIENTOS DIAGNOSTICOS "|1|1|1|601000|"NULL"
593|592|"EVALUACION KINESIOLOGICA: MUSCULAR, ARTICULAR, POSTURAL, NEUROLOGICA Y FUNCIONAL "|1|1|2|601001|"NULL"
594|592|"EVALUACION BIOMECANICA INSTRUMENTAL "|2|1|2|601003|"NULL"
595|591|"II.-PROCEDIMIENTOS TERAPEUTICOS "|2|1|1|601000|"NULL"
596|595|"A.- FISIOTERAPIA "|1|1|2|601000|"NULL"
597|596|"A.1.TERAPIA CALORICA SUPERFICIAL "|1|1|2|601000|"NULL"
598|597|"* PISCINA TEMPERADA (INCLUYE EJERCICIOS) (PROC.AUT.) "|1|1|2|601004|"NULL"
599|597|"* RADIACION INFRARROJA, HORNO, BAO PARAFINA, COMPRESAS HUMEDAS, C/U (PROC.AUT.) "|2|1|2|601005|"NULL"
